,Name,Start,Years Active,Year,Current_Citations,Age,Last_citations,Last2_citations,Last3_citations,Last4_citations,Last5_citations
28509,Ramin Dubey (6SqXJQIAAAAJ),2009,7,2011,24,2,15.0,5.0,,,
28510,Ramin Dubey (6SqXJQIAAAAJ),2009,7,2012,28,3,24.0,15.0,5.0,,
28511,Ramin Dubey (6SqXJQIAAAAJ),2009,7,2013,48,4,28.0,24.0,15.0,5.0,
28512,Ramin Dubey (6SqXJQIAAAAJ),2009,7,2014,48,5,48.0,28.0,24.0,15.0,5.0
28513,Ramin Dubey (6SqXJQIAAAAJ),2009,7,2015,55,6,48.0,48.0,28.0,24.0,15.0
28514,Ramin Dubey (6SqXJQIAAAAJ),2009,7,2016,45,7,55.0,48.0,48.0,28.0,24.0
28515,David Lobell (biuzU-AAAAAJ),2003,13,2003,64,0,,,,,
28516,David Lobell (biuzU-AAAAAJ),2003,13,2004,106,1,64.0,,,,
28517,David Lobell (biuzU-AAAAAJ),2003,13,2005,152,2,106.0,64.0,,,
28518,David Lobell (biuzU-AAAAAJ),2003,13,2006,173,3,152.0,106.0,64.0,,
28519,David Lobell (biuzU-AAAAAJ),2003,13,2007,279,4,173.0,152.0,106.0,64.0,
28520,David Lobell (biuzU-AAAAAJ),2003,13,2008,475,5,279.0,173.0,152.0,106.0,64.0
28521,David Lobell (biuzU-AAAAAJ),2003,13,2009,795,6,475.0,279.0,173.0,152.0,106.0
28522,David Lobell (biuzU-AAAAAJ),2003,13,2010,1072,7,795.0,475.0,279.0,173.0,152.0
28523,David Lobell (biuzU-AAAAAJ),2003,13,2011,1570,8,1072.0,795.0,475.0,279.0,173.0
28524,David Lobell (biuzU-AAAAAJ),2003,13,2012,1876,9,1570.0,1072.0,795.0,475.0,279.0
28525,David Lobell (biuzU-AAAAAJ),2003,13,2013,2334,10,1876.0,1570.0,1072.0,795.0,475.0
28526,David Lobell (biuzU-AAAAAJ),2003,13,2014,2678,11,2334.0,1876.0,1570.0,1072.0,795.0
28527,David Lobell (biuzU-AAAAAJ),2003,13,2015,3239,12,2678.0,2334.0,1876.0,1570.0,1072.0
28528,David Lobell (biuzU-AAAAAJ),2003,13,2016,3497,13,3239.0,2678.0,2334.0,1876.0,1570.0
28529,Costis Maglaras (okGpr88AAAAJ),1998,18,1998,4,0,,,,,
28530,Costis Maglaras (okGpr88AAAAJ),1998,18,1999,17,1,4.0,,,,
28531,Costis Maglaras (okGpr88AAAAJ),1998,18,2000,8,2,17.0,4.0,,,
28532,Costis Maglaras (okGpr88AAAAJ),1998,18,2001,10,3,8.0,17.0,4.0,,
28533,Costis Maglaras (okGpr88AAAAJ),1998,18,2002,9,4,10.0,8.0,17.0,4.0,
28534,Costis Maglaras (okGpr88AAAAJ),1998,18,2003,61,5,9.0,10.0,8.0,17.0,4.0
28535,Costis Maglaras (okGpr88AAAAJ),1998,18,2004,76,6,61.0,9.0,10.0,8.0,17.0
28536,Costis Maglaras (okGpr88AAAAJ),1998,18,2005,74,7,76.0,61.0,9.0,10.0,8.0
28537,Costis Maglaras (okGpr88AAAAJ),1998,18,2006,68,8,74.0,76.0,61.0,9.0,10.0
28538,Costis Maglaras (okGpr88AAAAJ),1998,18,2007,90,9,68.0,74.0,76.0,61.0,9.0
28539,Costis Maglaras (okGpr88AAAAJ),1998,18,2008,120,10,90.0,68.0,74.0,76.0,61.0
28540,Costis Maglaras (okGpr88AAAAJ),1998,18,2009,104,11,120.0,90.0,68.0,74.0,76.0
28541,Costis Maglaras (okGpr88AAAAJ),1998,18,2010,137,12,104.0,120.0,90.0,68.0,74.0
28542,Costis Maglaras (okGpr88AAAAJ),1998,18,2011,91,13,137.0,104.0,120.0,90.0,68.0
28543,Costis Maglaras (okGpr88AAAAJ),1998,18,2012,118,14,91.0,137.0,104.0,120.0,90.0
28544,Costis Maglaras (okGpr88AAAAJ),1998,18,2013,149,15,118.0,91.0,137.0,104.0,120.0
28545,Costis Maglaras (okGpr88AAAAJ),1998,18,2014,106,16,149.0,118.0,91.0,137.0,104.0
28546,Costis Maglaras (okGpr88AAAAJ),1998,18,2015,156,17,106.0,149.0,118.0,91.0,137.0
28547,Costis Maglaras (okGpr88AAAAJ),1998,18,2016,160,18,156.0,106.0,149.0,118.0,91.0
28548,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1986,5,0,,,,,
28549,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1987,6,1,5.0,,,,
28550,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1988,5,2,6.0,5.0,,,
28551,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1989,16,3,5.0,6.0,5.0,,
28552,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1990,10,4,16.0,5.0,6.0,5.0,
28553,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1991,7,5,10.0,16.0,5.0,6.0,5.0
28554,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1992,10,6,7.0,10.0,16.0,5.0,6.0
28555,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1993,12,7,10.0,7.0,10.0,16.0,5.0
28556,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1994,10,8,12.0,10.0,7.0,10.0,16.0
28557,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1995,18,9,10.0,12.0,10.0,7.0,10.0
28558,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1996,22,10,18.0,10.0,12.0,10.0,7.0
28559,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1997,33,11,22.0,18.0,10.0,12.0,10.0
28560,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1998,26,12,33.0,22.0,18.0,10.0,12.0
28561,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,1999,26,13,26.0,33.0,22.0,18.0,10.0
28562,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2000,28,14,26.0,26.0,33.0,22.0,18.0
28563,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2001,26,15,28.0,26.0,26.0,33.0,22.0
28564,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2002,47,16,26.0,28.0,26.0,26.0,33.0
28565,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2003,21,17,47.0,26.0,28.0,26.0,26.0
28566,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2004,59,18,21.0,47.0,26.0,28.0,26.0
28567,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2005,52,19,59.0,21.0,47.0,26.0,28.0
28568,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2006,60,20,52.0,59.0,21.0,47.0,26.0
28569,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2007,59,21,60.0,52.0,59.0,21.0,47.0
28570,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2008,80,22,59.0,60.0,52.0,59.0,21.0
28571,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2009,79,23,80.0,59.0,60.0,52.0,59.0
28572,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2010,86,24,79.0,80.0,59.0,60.0,52.0
28573,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2011,92,25,86.0,79.0,80.0,59.0,60.0
28574,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2012,96,26,92.0,86.0,79.0,80.0,59.0
28575,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2013,84,27,96.0,92.0,86.0,79.0,80.0
28576,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2014,112,28,84.0,96.0,92.0,86.0,79.0
28577,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2015,117,29,112.0,84.0,96.0,92.0,86.0
28578,Harold W. Attridge (V1Fo-PAAAAAJ),1986,30,2016,58,30,117.0,112.0,84.0,96.0,92.0
28579,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2006,5,0,,,,,
28580,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2007,12,1,5.0,,,,
28581,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2008,37,2,12.0,5.0,,,
28582,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2009,54,3,37.0,12.0,5.0,,
28583,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2010,89,4,54.0,37.0,12.0,5.0,
28584,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2011,108,5,89.0,54.0,37.0,12.0,5.0
28585,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2012,108,6,108.0,89.0,54.0,37.0,12.0
28586,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2013,148,7,108.0,108.0,89.0,54.0,37.0
28587,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2014,157,8,148.0,108.0,108.0,89.0,54.0
28588,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2015,132,9,157.0,148.0,108.0,108.0,89.0
28589,Patrick Vinck (CT0KWYUAAAAJ),2006,10,2016,146,10,132.0,157.0,148.0,108.0,108.0
28590,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2001,5,0,,,,,
28591,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2002,11,1,5.0,,,,
28592,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2003,15,2,11.0,5.0,,,
28593,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2004,27,3,15.0,11.0,5.0,,
28594,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2005,35,4,27.0,15.0,11.0,5.0,
28595,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2006,95,5,35.0,27.0,15.0,11.0,5.0
28596,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2007,93,6,95.0,35.0,27.0,15.0,11.0
28597,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2008,128,7,93.0,95.0,35.0,27.0,15.0
28598,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2009,151,8,128.0,93.0,95.0,35.0,27.0
28599,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2010,176,9,151.0,128.0,93.0,95.0,35.0
28600,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2011,181,10,176.0,151.0,128.0,93.0,95.0
28601,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2012,190,11,181.0,176.0,151.0,128.0,93.0
28602,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2013,243,12,190.0,181.0,176.0,151.0,128.0
28603,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2014,237,13,243.0,190.0,181.0,176.0,151.0
28604,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2015,229,14,237.0,243.0,190.0,181.0,176.0
28605,Nathan Novemsky (UBypGzIAAAAJ),2001,15,2016,179,15,229.0,237.0,243.0,190.0,181.0
28606,Andy Dobson (S6-gFiMAAAAJ),1990,26,1990,84,0,,,,,
28607,Andy Dobson (S6-gFiMAAAAJ),1990,26,1991,100,1,84.0,,,,
28608,Andy Dobson (S6-gFiMAAAAJ),1990,26,1992,120,2,100.0,84.0,,,
28609,Andy Dobson (S6-gFiMAAAAJ),1990,26,1993,109,3,120.0,100.0,84.0,,
28610,Andy Dobson (S6-gFiMAAAAJ),1990,26,1994,144,4,109.0,120.0,100.0,84.0,
28611,Andy Dobson (S6-gFiMAAAAJ),1990,26,1995,274,5,144.0,109.0,120.0,100.0,84.0
28612,Andy Dobson (S6-gFiMAAAAJ),1990,26,1996,198,6,274.0,144.0,109.0,120.0,100.0
28613,Andy Dobson (S6-gFiMAAAAJ),1990,26,1997,249,7,198.0,274.0,144.0,109.0,120.0
28614,Andy Dobson (S6-gFiMAAAAJ),1990,26,1998,284,8,249.0,198.0,274.0,144.0,109.0
28615,Andy Dobson (S6-gFiMAAAAJ),1990,26,1999,346,9,284.0,249.0,198.0,274.0,144.0
28616,Andy Dobson (S6-gFiMAAAAJ),1990,26,2000,382,10,346.0,284.0,249.0,198.0,274.0
28617,Andy Dobson (S6-gFiMAAAAJ),1990,26,2001,410,11,382.0,346.0,284.0,249.0,198.0
28618,Andy Dobson (S6-gFiMAAAAJ),1990,26,2002,638,12,410.0,382.0,346.0,284.0,249.0
28619,Andy Dobson (S6-gFiMAAAAJ),1990,26,2003,777,13,638.0,410.0,382.0,346.0,284.0
28620,Andy Dobson (S6-gFiMAAAAJ),1990,26,2004,909,14,777.0,638.0,410.0,382.0,346.0
28621,Andy Dobson (S6-gFiMAAAAJ),1990,26,2005,1206,15,909.0,777.0,638.0,410.0,382.0
28622,Andy Dobson (S6-gFiMAAAAJ),1990,26,2006,1520,16,1206.0,909.0,777.0,638.0,410.0
28623,Andy Dobson (S6-gFiMAAAAJ),1990,26,2007,1705,17,1520.0,1206.0,909.0,777.0,638.0
28624,Andy Dobson (S6-gFiMAAAAJ),1990,26,2008,1903,18,1705.0,1520.0,1206.0,909.0,777.0
28625,Andy Dobson (S6-gFiMAAAAJ),1990,26,2009,2049,19,1903.0,1705.0,1520.0,1206.0,909.0
28626,Andy Dobson (S6-gFiMAAAAJ),1990,26,2010,2184,20,2049.0,1903.0,1705.0,1520.0,1206.0
28627,Andy Dobson (S6-gFiMAAAAJ),1990,26,2011,2615,21,2184.0,2049.0,1903.0,1705.0,1520.0
28628,Andy Dobson (S6-gFiMAAAAJ),1990,26,2012,2733,22,2615.0,2184.0,2049.0,1903.0,1705.0
28629,Andy Dobson (S6-gFiMAAAAJ),1990,26,2013,3019,23,2733.0,2615.0,2184.0,2049.0,1903.0
28630,Andy Dobson (S6-gFiMAAAAJ),1990,26,2014,2927,24,3019.0,2733.0,2615.0,2184.0,2049.0
28631,Andy Dobson (S6-gFiMAAAAJ),1990,26,2015,3353,25,2927.0,3019.0,2733.0,2615.0,2184.0
28632,Andy Dobson (S6-gFiMAAAAJ),1990,26,2016,2972,26,3353.0,2927.0,3019.0,2733.0,2615.0
28633,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2000,6,0,,,,,
28634,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2001,8,1,6.0,,,,
28635,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2002,16,2,8.0,6.0,,,
28636,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2003,32,3,16.0,8.0,6.0,,
28637,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2004,27,4,32.0,16.0,8.0,6.0,
28638,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2005,34,5,27.0,32.0,16.0,8.0,6.0
28639,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2006,33,6,34.0,27.0,32.0,16.0,8.0
28640,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2007,45,7,33.0,34.0,27.0,32.0,16.0
28641,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2008,75,8,45.0,33.0,34.0,27.0,32.0
28642,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2009,75,9,75.0,45.0,33.0,34.0,27.0
28643,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2010,136,10,75.0,75.0,45.0,33.0,34.0
28644,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2011,171,11,136.0,75.0,75.0,45.0,33.0
28645,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2012,175,12,171.0,136.0,75.0,75.0,45.0
28646,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2013,281,13,175.0,171.0,136.0,75.0,75.0
28647,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2014,325,14,281.0,175.0,171.0,136.0,75.0
28648,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2015,402,15,325.0,281.0,175.0,171.0,136.0
28649,Nicholas Leeper (U3DFw60AAAAJ),2000,16,2016,453,16,402.0,325.0,281.0,175.0,171.0
28650,jasvinder pal Singh (n5qO2U8AAAAJ),2011,5,2011,1,0,,,,,
28651,jasvinder pal Singh (n5qO2U8AAAAJ),2011,5,2012,3,1,1.0,,,,
28652,jasvinder pal Singh (n5qO2U8AAAAJ),2011,5,2013,6,2,3.0,1.0,,,
28653,jasvinder pal Singh (n5qO2U8AAAAJ),2011,5,2014,7,3,6.0,3.0,1.0,,
28654,jasvinder pal Singh (n5qO2U8AAAAJ),2011,5,2015,7,4,7.0,6.0,3.0,1.0,
28655,jasvinder pal Singh (n5qO2U8AAAAJ),2011,5,2016,3,5,7.0,7.0,6.0,3.0,1.0
28656,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1985,17,0,,,,,
28657,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1986,18,1,17.0,,,,
28658,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1987,16,2,18.0,17.0,,,
28659,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1988,16,3,16.0,18.0,17.0,,
28660,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1989,16,4,16.0,16.0,18.0,17.0,
28661,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1990,24,5,16.0,16.0,16.0,18.0,17.0
28662,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1991,14,6,24.0,16.0,16.0,16.0,18.0
28663,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1992,14,7,14.0,24.0,16.0,16.0,16.0
28664,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1993,29,8,14.0,14.0,24.0,16.0,16.0
28665,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1994,9,9,29.0,14.0,14.0,24.0,16.0
28666,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1995,39,10,9.0,29.0,14.0,14.0,24.0
28667,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1996,23,11,39.0,9.0,29.0,14.0,14.0
28668,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1997,20,12,23.0,39.0,9.0,29.0,14.0
28669,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1998,14,13,20.0,23.0,39.0,9.0,29.0
28670,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,1999,17,14,14.0,20.0,23.0,39.0,9.0
28671,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2000,49,15,17.0,14.0,20.0,23.0,39.0
28672,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2001,32,16,49.0,17.0,14.0,20.0,23.0
28673,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2002,23,17,32.0,49.0,17.0,14.0,20.0
28674,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2003,63,18,23.0,32.0,49.0,17.0,14.0
28675,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2004,37,19,63.0,23.0,32.0,49.0,17.0
28676,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2005,58,20,37.0,63.0,23.0,32.0,49.0
28677,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2006,90,21,58.0,37.0,63.0,23.0,32.0
28678,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2007,80,22,90.0,58.0,37.0,63.0,23.0
28679,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2008,190,23,80.0,90.0,58.0,37.0,63.0
28680,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2009,267,24,190.0,80.0,90.0,58.0,37.0
28681,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2010,390,25,267.0,190.0,80.0,90.0,58.0
28682,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2011,489,26,390.0,267.0,190.0,80.0,90.0
28683,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2012,542,27,489.0,390.0,267.0,190.0,80.0
28684,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2013,744,28,542.0,489.0,390.0,267.0,190.0
28685,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2014,882,29,744.0,542.0,489.0,390.0,267.0
28686,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2015,873,30,882.0,744.0,542.0,489.0,390.0
28687,Vasilis Fthenakis (JAaO3voAAAAJ),1985,31,2016,1039,31,873.0,882.0,744.0,542.0,489.0
28688,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,1997,10,0,,,,,
28689,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,1998,12,1,10.0,,,,
28690,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,1999,40,2,12.0,10.0,,,
28691,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2000,54,3,40.0,12.0,10.0,,
28692,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2001,61,4,54.0,40.0,12.0,10.0,
28693,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2002,64,5,61.0,54.0,40.0,12.0,10.0
28694,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2003,83,6,64.0,61.0,54.0,40.0,12.0
28695,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2004,73,7,83.0,64.0,61.0,54.0,40.0
28696,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2005,88,8,73.0,83.0,64.0,61.0,54.0
28697,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2006,104,9,88.0,73.0,83.0,64.0,61.0
28698,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2007,175,10,104.0,88.0,73.0,83.0,64.0
28699,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2008,230,11,175.0,104.0,88.0,73.0,83.0
28700,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2009,228,12,230.0,175.0,104.0,88.0,73.0
28701,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2010,232,13,228.0,230.0,175.0,104.0,88.0
28702,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2011,416,14,232.0,228.0,230.0,175.0,104.0
28703,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2012,352,15,416.0,232.0,228.0,230.0,175.0
28704,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2013,454,16,352.0,416.0,232.0,228.0,230.0
28705,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2014,390,17,454.0,352.0,416.0,232.0,228.0
28706,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2015,381,18,390.0,454.0,352.0,416.0,232.0
28707,Kent Kirshenbaum (UurWKWUAAAAJ),1997,19,2016,359,19,381.0,390.0,454.0,352.0,416.0
28708,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2006,1,0,,,,,
28709,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2007,1,1,1.0,,,,
28710,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2008,2,2,1.0,1.0,,,
28711,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2009,2,3,2.0,1.0,1.0,,
28712,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2010,2,4,2.0,2.0,1.0,1.0,
28713,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2012,2,6,,2.0,2.0,2.0,1.0
28714,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2013,2,7,2.0,,2.0,2.0,2.0
28715,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2014,3,8,2.0,2.0,,2.0,2.0
28716,Rebecca Gerlach (EGf6KN0AAAAJ),2006,9,2015,6,9,3.0,2.0,2.0,,2.0
28717,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2004,6,0,,,,,
28718,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2005,9,1,6.0,,,,
28719,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2006,8,2,9.0,6.0,,,
28720,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2007,15,3,8.0,9.0,6.0,,
28721,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2008,31,4,15.0,8.0,9.0,6.0,
28722,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2009,32,5,31.0,15.0,8.0,9.0,6.0
28723,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2010,36,6,32.0,31.0,15.0,8.0,9.0
28724,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2011,87,7,36.0,32.0,31.0,15.0,8.0
28725,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2012,186,8,87.0,36.0,32.0,31.0,15.0
28726,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2013,219,9,186.0,87.0,36.0,32.0,31.0
28727,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2014,245,10,219.0,186.0,87.0,36.0,32.0
28728,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2015,304,11,245.0,219.0,186.0,87.0,36.0
28729,Samuel Moyn (y7lCpwYAAAAJ),2004,12,2016,273,12,304.0,245.0,219.0,186.0,87.0
28730,Peter Koudijs (djGENZIAAAAJ),2010,6,2010,1,0,,,,,
28731,Peter Koudijs (djGENZIAAAAJ),2010,6,2011,2,1,1.0,,,,
28732,Peter Koudijs (djGENZIAAAAJ),2010,6,2012,5,2,2.0,1.0,,,
28733,Peter Koudijs (djGENZIAAAAJ),2010,6,2013,11,3,5.0,2.0,1.0,,
28734,Peter Koudijs (djGENZIAAAAJ),2010,6,2014,19,4,11.0,5.0,2.0,1.0,
28735,Peter Koudijs (djGENZIAAAAJ),2010,6,2015,16,5,19.0,11.0,5.0,2.0,1.0
28736,Peter Koudijs (djGENZIAAAAJ),2010,6,2016,24,6,16.0,19.0,11.0,5.0,2.0
28737,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2001,30,0,,,,,
28738,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2002,59,1,30.0,,,,
28739,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2003,69,2,59.0,30.0,,,
28740,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2004,83,3,69.0,59.0,30.0,,
28741,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2005,86,4,83.0,69.0,59.0,30.0,
28742,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2006,68,5,86.0,83.0,69.0,59.0,30.0
28743,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2007,73,6,68.0,86.0,83.0,69.0,59.0
28744,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2008,78,7,73.0,68.0,86.0,83.0,69.0
28745,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2009,121,8,78.0,73.0,68.0,86.0,83.0
28746,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2010,211,9,121.0,78.0,73.0,68.0,86.0
28747,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2011,799,10,211.0,121.0,78.0,73.0,68.0
28748,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2012,1219,11,799.0,211.0,121.0,78.0,73.0
28749,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2013,1325,12,1219.0,799.0,211.0,121.0,78.0
28750,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2014,1404,13,1325.0,1219.0,799.0,211.0,121.0
28751,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2015,1595,14,1404.0,1325.0,1219.0,799.0,211.0
28752,Joshua W. Knowles (g6mt150AAAAJ),2001,15,2016,1608,15,1595.0,1404.0,1325.0,1219.0,799.0
28753,Yann le Polain de Waroux (C8rjgJwAAAAJ),2013,3,2013,11,0,,,,,
28754,Yann le Polain de Waroux (C8rjgJwAAAAJ),2013,3,2014,16,1,11.0,,,,
28755,Yann le Polain de Waroux (C8rjgJwAAAAJ),2013,3,2015,20,2,16.0,11.0,,,
28756,Yann le Polain de Waroux (C8rjgJwAAAAJ),2013,3,2016,24,3,20.0,16.0,11.0,,
28757,J. Dmitri Gallow (lWJfPC8AAAAJ),2014,1,2014,5,0,,,,,
